GEOID,ZCTA,LAND_AREA
060014512021019,94551,532312
060014512021020,94551,96180
060014512021021,94551,28605
060014512021022,94551,262045
060014512021023,94551,2395211
060014512021024,94551,13281
060014512021025,94551,70043
060014512021026,94551,1754228
060014512021027,94551,4952
060014512021028,94551,3465784
060014512021029,94551,121696
060014512021030,94551,142707
060014512021031,94551,302197
060014512021032,94551,1969
060014512021033,94551,2177
060014512021034,94551,71939
060014512021035,94551,73284
060014512021036,94551,14437
060014512021037,94551,2525
060014512021038,94551,3247
060014512021039,94551,3639
060014512021040,94551,13235
060014512021041,94551,7329
060014512021042,94551,3518
060014512021043,94551,3361
060014512021044,94551,11336
060014512021045,94551,3122
060014512021046,94551,2597
060014512021047,94551,5366
060014512021048,94551,2490
060014512021049,94551,1703
060014512021050,94551,13725
060014512021051,94551,36474
060014512021052,94551,129705
060014512021053,94551,28770
060014512021054,94551,32868
060014512021055,94551,11973
060014512021056,94551,43729
060014512021057,94551,44988
060014512021058,94551,7984
060014512021059,94551,5689
060014512021060,94551,2074
060014512021061,94551,1107
060014512021062,94551,2487
060014512021063,94551,27746
060014512021064,94551,26184
060014512022000,94551,38969
060014512022001,94551,29404
060014512022002,94551,189463
060014512022003,94551,14151
060014512022004,94551,14429
060014512022005,94551,14248
060014512022006,94551,52994
060014512022007,94551,23589
060014512022008,94551,15668
060014512023000,94551,15006
060014512023001,94551,20305
060014512023002,94551,85955
060014512023003,94551,23690
060014512023004,94551,20390
060014512023005,94551,234001
060014512023006,94551,15037
060014513001000,94551,617
060014513001001,94551,123149
060014513001002,94551,1214
060014513001003,94551,39173
060014513001004,94551,14521
060014513001005,94551,71108
060014513001006,94551,87538
060014513001007,94551,76623
060014513001008,94551,87441
060014513001009,94551,251924
060014513001010,94551,30008
060014513001011,94551,2339
060014513001012,94551,17070
060014513001013,94551,31730
060014513001014,94551,129592
060014513001015,94551,27139
060014513001016,94551,26757
060014513001017,94551,136829
060014513001018,94551,4241
060014513001019,94551,4450
060014513001020,94551,5518
060014513001021,94551,8250
060014513001022,94551,8321
060014513001023,94551,6909
060014513001024,94551,7841
060014513001025,94551,11932
060014513001026,94551,73337
060014513001027,94551,18268
060014513001028,94551,31001
060014513001029,94551,29844
060014513001030,94551,32505
060014513001031,94551,1468
060014513001032,94551,1378
060014513001033,94551,3979
060014513001034,94551,2181
060014513001035,94551,3965
060014513001036,94551,94436
060014513001037,94551,238243
060014513001038,94551,3544
060014513001039,94551,7654
060014513001040,94551,1750
060014513001041,94551,30084
060014513001042,94551,6333
060014513001043,94551,38876
060014513001044,94551,29291
060014513001045,94551,20377
060014513001046,94551,26301
060014513001047,94551,47940
060014513001048,94551,30795
060014513001049,94551,51133
060014513001050,94551,1768
060014513001051,94551,3717
060014513001052,94551,2250
060014513001053,94551,2939
060014513001054,94551,1681
060014513001055,94551,9085
060014513001056,94551,24127
060014513001057,94551,14963
060014513002000,94551,151579
060014513002001,94551,1950
060014513002002,94551,31444
060014513002003,94551,9334
060014513002004,94551,22124
060014513002005,94551,43946
060014513002006,94551,10400
060014513002007,94551,17472
060014513002008,94551,27625
060014513002009,94551,39077
060014513002010,94551,42623
060014513002011,94551,26393
060014513002012,94551,29092
060014513002013,94551,30045
060014513002014,94551,26922
060014513002015,94551,4243
060014513002016,94551,1703
060014513002017,94551,16356
060014513002018,94551,31771
060014513002019,94551,19337
060014513002020,94551,19950
060014513002021,94551,26030
060014513003000,94551,22375
060014513003001,94551,12918
060014513003002,94551,62692
060014513003003,94551,2892
060014513003004,94551,7154
060014513003005,94551,15559
060014513003006,94551,490018
060014513003007,94551,176941
060014513003008,94551,1555
060014513003009,94551,3814
060014513003010,94551,2708
060014513003011,94551,8934
060014513003012,94551,710
060014513003013,94551,150494
060014513003014,94551,214442
060014513003015,94551,774156
060014513003016,94551,18518
060014513003017,94551,28262
060014513003018,94551,329805
060014513003019,94551,43880
060014513003020,94551,47389
060014513003021,94551,106251
060014513003022,94551,184010
060014513003023,94551,47360
060014513003024,94551,61959
060014513003025,94551,2121586
060014513003026,94551,0
060014513003027,94551,399251
060014513003028,94551,5118
060014513003029,94588,61842
060014513003030,94588,532
060014513003031,94588,1109
060014513003032,94551,52311
060014513003033,94588,26888
060014513003034,94551,337551
060014513003035,94551,202940
060014513003036,94551,93394
060014513003037,94551,1621
060014513003038,94551,149066
060014513003039,94551,85754
060014513003040,94551,1517
060014513003041,94551,8473
060014513003042,94551,95507
060014513003043,94551,26249
060014513003044,94551,1367649
060014513003045,94551,7411
060014513003046,94551,198200
060014513003047,94551,236967
060014513003048,94551,231486
060014513003049,94551,20111
060014513003050,94551,16883
060014513003051,94551,19650
060014513003052,94551,38873
060014513003053,94551,45064
060014513003054,94551,8235
060014513003055,94551,34483
060014513003056,94551,139159
060014513003057,94551,14708
060014513003058,94551,106442
060014513003059,94551,46864
060014513003060,94551,31519
060014513003061,94551,23012
060014513003062,94551,102870
060014513003063,94551,24569
060014514011000,94551,26285
060014514011001,94551,95817
060014514011002,94551,111661
060014514011003,94551,402770
060014514011004,94551,1345
060014514011005,94551,9164
060014514011006,94551,11748
060014514011007,94551,2477
060014514011008,94551,5754
060014514011009,94551,1047
060014514011010,94551,48317
060014514011011,94551,1032
060014514011012,94551,1440
060014514011013,94551,14160
060014514011014,94551,13482
060014514011015,94551,71978
060014514011016,94551,3792
060014514011017,94551,1914
060014514011018,94551,4604
060014514012000,94551,17854
060014514012001,94551,13899
060014514012002,94551,69848
060014514012003,94551,146327
060014514012004,94551,25369
060014514012005,94551,68633
060014514012006,94551,39992
060014514012007,94551,3174
060014514012008,94551,402231
060014514012009,94551,216633
060014514012010,94551,5904
060014514012011,94551,340887
060014514012012,94551,20071
060014514012013,94551,37811
060014514012014,94551,23091
060014514012015,94551,731911
060014514012016,94551,16878
060014514012017,94551,17753
060014514012018,94551,16555
060014514012019,94551,36694
060014514012020,94551,27937
060014514012021,94551,25049
060014514012022,94551,21033
060014514012023,94551,13823
060014514012024,94551,233136
060014514012025,94551,7866
060014514012026,94551,2612
060014514012027,94551,91595
060014514012028,94551,14953
060014514012029,94551,34798
060014514012030,94551,32717
060014514012031,94551,20568
060014514012032,94551,1534
060014514012033,94551,36516
060014514012034,94551,52145
060014514012035,94551,30126
060014514012036,94551,11401
060014514012037,94551,78374
060014514012038,94551,12867
060014514012039,94551,14422
060014514012040,94551,1116
060014514012041,94551,2511
060014514012042,94551,1585
060014514012043,94551,4711
060014514012044,94551,2494
060014514012045,94551,1875
060014514012046,94551,34538
060014514012047,94551,56866
060014514012048,94551,18090
060014514012049,94551,36325
060014514012050,94551,1355
060014514012051,94551,4042
060014514012052,94551,1562
060014514012053,94551,4699
060014514012054,94551,4379
060014514013000,94551,73578
060014514013001,94551,11864
060014514013002,94551,10536
060014514013003,94551,24402
060014514013004,94551,33388
060014514013005,94551,89056
060014514013006,94551,1060
060014514013007,94551,2223
060014514013008,94551,23637
060014514013009,94551,23607
060014514013010,94551,18802
060014514013011,94551,18690
060014514013012,94551,171853
060014514013013,94551,7991
060014514013014,94551,40909
060014514013015,94551,61513
060014514031000,94551,21635
060014514031001,94551,12962
060014514031002,94551,15565
060014514031003,94551,28003
060014514031004,94551,25962
060014514031005,94551,29080
060014514031006,94551,86870
060014514031007,94551,3181
060014514031008,94551,15721
060014514031009,94551,19589
060014514031010,94551,16948
060014514031011,94551,2197
060014514032000,94551,34449
060014514032001,94551,11011
060014514032002,94551,132952
060014514032003,94551,45621
060014514032004,94551,24298
060014514032005,94551,26034
060014514032006,94551,33298
060014514032007,94551,21065
060014514032008,94551,22699
060014514032009,94551,22726
060014514032010,94551,26073
060014514032011,94551,1935
060014514041000,94551,173871
060014514041001,94551,70363
060014514041002,94551,17940
060014514041003,94551,22030
060014514041004,94551,29232
060014514041005,94551,27684
060014514041006,94551,18485
060014514041007,94551,7923
060014514041008,94551,21340
060014514041009,94551,8710
060014514041010,94551,1147
060014514041011,94551,30959
060014514041012,94551,1333
060014514041013,94551,23016
060014514041014,94551,23714
060014514041015,94551,33330
060014514041016,94551,42337
060014514041017,94551,15994
060014514041018,94551,7995
060014514041019,94551,9829
060014514041020,94551,11018
060014514042000,94551,30676
060014514042001,94551,33682
060014514042002,94551,16278
060014514042003,94551,16906
060014514042004,94551,16965
060014514042005,94551,58572
060014514042006,94551,28731
060014514042007,94551,17605
060014514042008,94551,17339
060014514042009,94551,11028
060014514042010,94551,1166
060014514042011,94551,75843
060014514042012,94551,10862
060014514042013,94551,13691
060014514042014,94551,13995
060014514042015,94551,1411
060014514043000,94551,19448
060014514043001,94551,1145
060014514043002,94551,11930
060014514043003,94551,13098
060014514043004,94551,13181
060014514043005,94551,13454
060014514043006,94551,12992
060014514043007,94551,1176
060014514043008,94551,6657
060014514043009,94551,13204
060014514043010,94551,4010
060014514043011,94551,35717
060014514043012,94551,13164
060014514043013,94551,1087
060014514043014,94551,1124
060014514043015,94551,13403
060014514043016,94551,13598
060014514043017,94551,13278
060014514043018,94551,13147
060014514043019,94551,13311
060014514043020,94551,1060
060014514043021,94551,13080
060014514043022,94551,11587
060014514043023,94551,33314
060014514043024,94551,6635
060014514043025,94551,1259
060014514043026,94551,14582
060014514043027,94551,13592
060014514043028,94551,13419
060014514044000,94551,13171
060014514044001,94551,12871
060014514044002,94551,12890
060014514044003,94551,12339
060014514044004,94551,13448
060014514044005,94551,13346
060014514044006,94551,13547
060014514044007,94551,13574
060014514044008,94551,13556
060014514044009,94551,13398
060014514044010,94551,13394
060014514044011,94551,13278
060014514044012,94551,13388
060014514044013,94551,13406
060014514044014,94551,13430
060014514044015,94551,13429
060014514044016,94551,13349
060014514044017,94551,13344
060014514044018,94551,13322
060014514044019,94551,13486
060014514044020,94551,13428
060014514044021,94551,13299
060014514044022,94551,13444
060014514044023,94551,13545
060014514044024,94551,54312
060014514044025,94551,1285
060014515011000,94550,3164
060014515011001,94550,3017
060014515011002,94550,1644
060014515011003,94550,2665
060014515011004,94550,11499
060014515011005,94550,39457
060014515011006,94550,12183
060014515011007,94550,1069
060014515011008,94550,11681
060014515011009,94550,1013
060014515011010,94550,2582
060014515011011,94550,1024
060014515011012,94550,1029
060014515011013,94550,12908
060014515011014,94550,14098
060014515011015,94550,54367
060014515011016,94550,45849
060014515011017,94550,11545
060014515011018,94550,188244
060014515011019,94550,12139
060014515011020,94550,35708
060014515011021,94550,6157
060014515011022,94550,261856
060014515011023,94550,1798
060014515011024,94550,2260
060014515011025,94550,6125
060014515011026,94550,19214
060014515012000,94550,1923
060014515012001,94550,5244
060014515012002,94550,5811
060014515012003,94550,2017
060014515012004,94550,914891
060014515012005,94550,8764
060014515012006,94550,20160
060014515012007,94550,17124
060014515012008,94550,17009
060014515012009,94550,49138
060014515012010,94550,14551
060014515012011,94550,35904
060014515012012,94550,14856
060014515012013,94550,12384
060014515012014,94550,16905
